isShowcaseListing,longitude,timeOnZillow,zestimate,daysOnZillow,zpid,taxAssessedValue,isUnmappable,priceForHDP,dateSold,state,isFeatured,isPremierBuilder,isPreforeclosureAuction,lotAreaValue,isNonOwnerOccupied,homeStatus,latitude,lotAreaUnit,bedrooms,zipcode,homeStatusForHDP,isZillowOwned,shouldHighlight,homeType,bathrooms,rentZestimate,price,city,streetAddress,country,currency,listing_sub_type,livingArea
False,-79.38610666444188,80789300000.0,,935,2084163664,,False,1252000,1631170800000,ON,False,False,False,,True,RECENTLY_SOLD,43.66982485,,2.0,M4W0A8,RECENTLY_SOLD,False,False,CONDO,2.0,,1252000,Toronto,1 Bloor St E #6308,CAN,CAD,{},
False,-79.376467,80962100000.0,,937,2069326208,,False,1248000,1630998000000,ON,False,False,False,,True,RECENTLY_SOLD,43.648413,,2.0,M5E0A9,RECENTLY_SOLD,False,False,CONDO,2.0,,1248000,Toronto,88 Scott St #1811,CAN,CAD,{},
False,-79.3860758,80962100000.0,,937,2072231031,,False,1728000,1630998000000,ON,False,False,False,,True,RECENTLY_SOLD,43.6489079,,2.0,M5H0A2,RECENTLY_SOLD,False,False,CONDO,3.0,,1728000,Toronto,180 University Ave #3307,CAN,CAD,{},
False,-79.41600688766434,,,-1,2067209483,,False,0,1630479600000,ON,False,False,False,,True,RECENTLY_SOLD,43.17354975,,1.0,L0R1B4,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Lincoln,5016 Serena Dr #12,CAN,CAD,{},751.0
False,-79.8664426,,,-1,2068999119,,False,0,1630479600000,ON,False,False,False,,True,RECENTLY_SOLD,43.2555005,,1.0,L8N1V2,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,112 King St E #1002,CAN,CAD,{},620.0
False,-79.398212,81480501000.0,,943,2069116871,,False,620000,1630479600000,ON,False,False,False,,True,RECENTLY_SOLD,43.706852,,1.0,M4P0C1,RECENTLY_SOLD,False,False,CONDO,1.0,,620000,Toronto,8 Eglinton Ave E #5607,CAN,CAD,{},
False,-79.9239563,,,-1,2069662568,,False,0,1630393200000,ON,False,False,False,0.0,True,RECENTLY_SOLD,43.1994471,sqft,2.0,L0R1W0,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,31 Silverbirch Blvd #7,CAN,CAD,{},1535.0
False,-79.9071828,,,-1,2070530377,,False,0,1630393200000,ON,False,False,False,,True,RECENTLY_SOLD,43.1951239,,2.0,L0R1W0,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,59 Critzia Dr #107,CAN,CAD,{},1141.0
False,-79.8936634,,,-1,2071159821,,False,0,1630393200000,ON,False,False,False,,True,RECENTLY_SOLD,43.2221664,,1.0,L9C7H7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,180 Limeridge Rd W #608,CAN,CAD,{},870.0
False,-79.7184586,,,-1,2069667189,,False,0,1630306800000,ON,False,False,False,,True,RECENTLY_SOLD,43.4770213,,2.0,L6H6V6,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Oakville,2301 Parkhaven Blvd #309,CAN,CAD,{},919.0
False,-79.39938335344631,81653301000.0,,945,2070481319,,False,845000,1630306800000,ON,False,False,False,,True,RECENTLY_SOLD,43.70871525,,2.0,M4R1C5,RECENTLY_SOLD,False,False,CONDO,2.0,,845000,Toronto,33 Helendale Ave #2904,CAN,CAD,{},
False,-79.95314642187003,,,-1,2070242849,,False,0,1630047600000,ON,False,False,False,,True,RECENTLY_SOLD,43.265298038688414,,2.0,L9H2P7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,23 Main St #604,CAN,CAD,{},870.0
False,-79.6961178,81998901000.0,,949,2086302641,,False,0,1629961200000,ON,False,False,False,,True,RECENTLY_SOLD,44.4048874,,4.0,L4M5C4,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Barrie,63 Ferris Ln,CAN,CAD,{},
False,-79.391672,82258101000.0,,952,2070202156,,False,600000,1629702000000,ON,False,False,False,,True,RECENTLY_SOLD,43.643806,,1.0,M5V3W6,RECENTLY_SOLD,False,False,CONDO,1.0,,600000,Toronto,20 Blue Jays Way #521,CAN,CAD,{},
False,-81.257418,82862901000.0,,959,2069118463,,False,661500,1629097200000,ON,False,False,False,,True,RECENTLY_SOLD,43.045317,,3.0,N5X0A9,RECENTLY_SOLD,False,False,CONDO,3.0,,661500,London,610 Thistlewood Dr,CAN,CAD,{},
False,-79.7240192,,,-1,2069737143,,False,0,1629010800000,ON,False,False,False,0.0,True,RECENTLY_SOLD,43.2420155,sqft,2.0,L8E3M6,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,500 Green Rd #1207,CAN,CAD,{},1118.0
False,-79.8575442448276,,,-1,2067209404,,False,0,1628665200000,ON,False,False,False,,True,RECENTLY_SOLD,43.53655177586207,,2.0,L9T8W5,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Milton,1460 Main St E #402,CAN,CAD,{},1100.0
False,-79.78804781638418,,,-1,2069969476,,False,0,1628665200000,ON,False,False,False,,True,RECENTLY_SOLD,43.2110389,,2.0,L8K5N2,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,350 Quigley Rd #746,CAN,CAD,{},960.0
False,-79.37558103798366,83381301000.0,,965,2070546542,,False,640000,1628578800000,ON,False,False,False,,True,RECENTLY_SOLD,43.667967250000004,,2.0,M4X1L1,RECENTLY_SOLD,False,False,CONDO,1.0,,640000,Toronto,500 Sherbourne St #1311,CAN,CAD,{},
False,-79.597581,83381301000.0,,965,2084880518,,False,520000,1628578800000,ON,False,False,False,,True,RECENTLY_SOLD,43.778255,,1.0,L4L1Y9,RECENTLY_SOLD,False,False,CONDO,1.0,,520000,Vaughan,7730 Kipling Ave #705,CAN,CAD,{},
False,-79.38610666444188,83640501000.0,,968,2070200638,,False,1041000,1628319600000,ON,False,False,False,,True,RECENTLY_SOLD,43.66982485,,2.0,M4W0A8,RECENTLY_SOLD,False,False,CONDO,2.0,,1041000,Toronto,1 Bloor St E #6510,CAN,CAD,{},
False,-79.913184,,,-1,2080619152,,False,0,1628319600000,ON,False,False,False,,True,RECENTLY_SOLD,43.217711,,3.0,L9C6M4,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,11 Courtland Ave #I,CAN,CAD,{},1200.0
False,-79.86689789121228,,,-1,2076352612,,False,0,1628233200000,ON,False,False,False,,True,RECENTLY_SOLD,43.248149,,1.0,L8N3X3,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,150 Charlton Ave E #2005,CAN,CAD,{},482.0
False,-79.8528676,,,-1,2070268885,,False,0,1628146800000,ON,False,False,False,,True,RECENTLY_SOLD,43.2427488,,3.0,L8V1A1,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,166 Mountain Park Ave #302,CAN,CAD,{},1410.0
False,-79.720884,,,-1,2070558565,,False,0,1627974000000,ON,False,False,False,,True,RECENTLY_SOLD,43.238903,,1.0,L8E0K3,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,125 Shoreview Pl #517,CAN,CAD,{},574.0
False,-79.38056705348306,83986101000.0,,972,2071229505,,False,879000,1627974000000,ON,False,False,False,,True,RECENTLY_SOLD,43.67062675,,2.0,M4Y2J4,RECENTLY_SOLD,False,False,CONDO,1.0,,879000,Toronto,28 Ted Rogers Way #3810,CAN,CAD,{},
False,-79.38610666444188,84245301000.0,,975,2070245728,,False,1228000,1627714800000,ON,False,False,False,,True,RECENTLY_SOLD,43.66982485,,2.0,M4W0A8,RECENTLY_SOLD,False,False,CONDO,2.0,,1228000,Toronto,1 Bloor St E #5108,CAN,CAD,{},
False,-79.8582788,,,-1,2070182281,,False,0,1627628400000,ON,False,False,False,,True,RECENTLY_SOLD,43.301147,,1.0,L7T4M1,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Burlington,216 Plains Rd W #B106,CAN,CAD,{},1008.0
False,-79.9930291518061,,,-1,2073111765,,False,0,1627628400000,ON,False,False,False,,True,RECENTLY_SOLD,43.217756487031224,,3.0,L9G3N5,RECENTLY_SOLD,False,False,CONDO,3.0,,0,Hamilton,120 Rembrandt Ct,CAN,CAD,{},2867.0
False,-79.8528226,,,-1,2070545146,,False,0,1627542000000,ON,False,False,False,,True,RECENTLY_SOLD,43.2508871,,2.0,L8N1J9,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,432 Main St E #603,CAN,CAD,{},1027.0
False,-79.8641813,,,-1,2071264075,,False,0,1627542000000,ON,False,False,False,,True,RECENTLY_SOLD,43.2521315,,2.0,L8N4E7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,175 Hunter St E #102,CAN,CAD,{},910.0
False,-79.2652112,84590901000.0,,979,2068762491,,False,523000,1627369200000,ON,False,False,False,,True,RECENTLY_SOLD,43.8053292,,1.0,M1S5T1,RECENTLY_SOLD,False,False,CONDO,1.0,,523000,Toronto,2627 McCowan Rd #1111,CAN,CAD,{},
False,-79.38610666444188,84936501000.0,,983,2084779964,,False,1205000,1627023600000,ON,False,False,False,,True,RECENTLY_SOLD,43.66982485,,2.0,M4W0A8,RECENTLY_SOLD,False,False,CONDO,0.0,,1205000,Toronto,1 Bloor St E #4908,CAN,CAD,{},
False,-79.83971776428571,,,-1,2076343469,,False,0,1626937200000,ON,False,False,False,,True,RECENTLY_SOLD,43.31636234285714,,2.0,L7T2C8,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Burlington,396 Plains Rd E #510,CAN,CAD,{},1005.0
False,-79.376467,85109301000.0,,985,2079903523,,False,875000,1626850800000,ON,False,False,False,,True,RECENTLY_SOLD,43.648413,,1.0,M5E0A9,RECENTLY_SOLD,False,False,CONDO,1.0,,875000,Toronto,88 Scott St #507,CAN,CAD,{},
False,-79.38443374208691,85282101000.0,,987,2071539126,,False,810000,1626678000000,ON,False,False,False,,True,RECENTLY_SOLD,43.670382849999996,,2.0,M4W3Y1,RECENTLY_SOLD,False,False,CONDO,2.0,,810000,Toronto,85 Bloor St E #1402,CAN,CAD,{},
False,-79.52916733230266,85368501000.0,,988,2070486561,,False,530000,1626591600000,ON,False,False,False,,True,RECENTLY_SOLD,43.797501800000006,,1.0,L4K4Z4,RECENTLY_SOLD,False,False,CONDO,1.0,,530000,Vaughan,898 Portage Pkwy #2211,CAN,CAD,{},
False,-79.72628,,,-1,2070434459,,False,0,1626418800000,ON,False,False,False,,True,RECENTLY_SOLD,43.3729029,,1.0,L7L6P6,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Burlington,100 Burloak Dr #2308,CAN,CAD,{},795.0
False,-79.7848433,,,-1,2071105052,,False,0,1626332400000,ON,False,False,False,,True,RECENTLY_SOLD,43.2161683,,2.0,L8K5J2,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,15 Albright Rd #603,CAN,CAD,{},715.0
False,-79.715576,,,-1,2071754769,,False,0,1626332400000,ON,False,False,False,,True,RECENTLY_SOLD,43.5810656,,1.0,L5M6T6,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Mississauga,32 Tannery St #403,CAN,CAD,{},589.0
False,-79.6958207,85886901000.0,,994,2071137534,,False,0,1626073200000,ON,False,False,False,,True,RECENTLY_SOLD,44.3869272,,1.0,L4M6H1,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Barrie,150 Dunlop St #601,CAN,CAD,{},620.0
False,-79.80952268421053,,,-1,2071138788,,False,0,1625814000000,ON,False,False,False,,True,RECENTLY_SOLD,43.37721069473684,,2.0,L7M4C4,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Burlington,2040 Cleaver Ave #218,CAN,CAD,{},780.0
False,-79.3845078,86146101000.0,,997,2071322320,,False,3130000,1625814000000,ON,False,False,False,3123.0,True,RECENTLY_SOLD,43.70431551428572,sqft,5.0,M4S1P4,RECENTLY_SOLD,False,False,CONDO,5.0,,3130000,Toronto,30 Tilson Rd,CAN,CAD,{},
False,-79.71068,,,-1,2070789132,,False,0,1625641200000,ON,False,False,False,,True,RECENTLY_SOLD,43.55462,,2.0,L5M0Z1,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Mississauga,4655 Glen Erin Dr #1406,CAN,CAD,{},830.0
False,-79.761703,,,-1,2071985566,,False,0,1625641200000,ON,False,False,False,,True,RECENTLY_SOLD,43.685422,,1.0,L6X0T6,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Brampton,9 George St N #1604,CAN,CAD,{},609.0
False,-79.719283,,,-1,2071034839,,False,0,1625209200000,ON,False,False,False,,True,RECENTLY_SOLD,43.238795,,1.0,L8E0K2,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,101 Shoreview Pl #401,CAN,CAD,{},564.0
False,-79.6087185,,,-1,2072138069,,False,0,1625209200000,ON,False,False,False,,True,RECENTLY_SOLD,43.6244308,,1.0,L4W4H4,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Mississauga,1360 Rathburn Rd E #1109,CAN,CAD,{},964.0
False,-78.88801,86923704000.0,,1006,2070007900,,False,500000,1625036400000,ON,False,False,False,,True,RECENTLY_SOLD,43.941429,,3.0,L1G4S1,RECENTLY_SOLD,False,False,CONDO,3.0,,500000,Oshawa,1760 Simcoe St N #85,CAN,CAD,{},
False,-79.8695948,,,-1,2071210551,,False,0,1625036400000,ON,False,False,False,,True,RECENTLY_SOLD,43.2526208,,2.0,L8P2Z6,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,135 James St S #710,CAN,CAD,{},1020.0
False,-79.8671713,,,-1,2072100474,,False,0,1625036400000,ON,False,False,False,,True,RECENTLY_SOLD,43.2252555,,2.0,L9A2J1,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,293 Mohawk Rd E #503,CAN,CAD,{},836.0
False,-79.401578,,,-1,2072273364,,False,0,1625036400000,ON,False,False,False,,True,RECENTLY_SOLD,43.642174,,1.0,M5V3X1,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Toronto,38 Niagara St #607,CAN,CAD,{},672.0
False,-80.31642719136894,,,-1,2071035277,,False,0,1624863600000,ON,False,False,False,,True,RECENTLY_SOLD,43.3658071,,1.0,N1R0B5,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Cambridge,150 Water St N #211,CAN,CAD,{},615.0
False,-79.758304,,,-1,2071535590,,False,0,1624604400000,ON,False,False,False,,True,RECENTLY_SOLD,43.228396,,2.0,L8E1C7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,75 Glenburn Ct #706,CAN,CAD,{},864.0
False,-80.2842117,,,-1,2070962335,,False,0,1624518000000,ON,False,False,False,,True,RECENTLY_SOLD,43.170884,,4.0,N3R5B9,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Brantford,44 Balmoral Dr,CAN,CAD,{},1110.0
False,-79.868366,,,-1,2076351192,,False,0,1624258800000,ON,False,False,False,,True,RECENTLY_SOLD,43.247896,,2.0,L8N2G1,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,107 Saint Josephs Dr #403,CAN,CAD,{},805.0
False,-79.376467,87960504000.0,,1018,2071677673,,False,1875000,1623999600000,ON,False,False,False,,True,RECENTLY_SOLD,43.648413,,2.0,M5E0A9,RECENTLY_SOLD,False,False,CONDO,2.0,,1875000,Toronto,88 Scott St #4906,CAN,CAD,{},
False,-80.0111163,,,-1,2073067553,,False,0,1623999600000,ON,False,False,False,,True,RECENTLY_SOLD,43.2104734,,3.0,L9G5C7,RECENTLY_SOLD,False,False,CONDO,4.0,,0,Hamilton,40 Wesleyan Ct #13,CAN,CAD,{},1899.0
False,-79.59720697241765,,,-1,2073938952,,False,0,1623913200000,ON,False,False,False,,True,RECENTLY_SOLD,43.209527242594774,,2.0,L3M0G7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Grimsby,10 Concord Pl UNIT 523,CAN,CAD,{},876.0
False,-79.598829,,,-1,2070781139,,False,0,1623740400000,ON,False,False,False,,True,RECENTLY_SOLD,43.210655,,1.0,L3M0H1,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Grimsby,10 Esplanade Ln #517,CAN,CAD,{},620.0
False,-79.8695948,,,-1,2071024045,,False,0,1623740400000,ON,False,False,False,,True,RECENTLY_SOLD,43.2526208,,2.0,L8P2Z6,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,135 James St S #514,CAN,CAD,{},1030.0
False,-79.4146714,88219704000.0,,1021,2071067662,,False,775000,1623740400000,ON,False,False,False,,True,RECENTLY_SOLD,43.7755867,,2.0,M2N6X4,RECENTLY_SOLD,False,False,CONDO,2.0,,775000,Toronto,5418 Yonge St #907,CAN,CAD,{},
False,-79.72628,,,-1,2071561842,,False,0,1623654000000,ON,False,False,False,,True,RECENTLY_SOLD,43.3729029,,1.0,L7L6P6,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Burlington,100 Burloak Dr #1305,CAN,CAD,{},795.0
False,-79.38610666444188,88824504000.0,,1028,2073893802,,False,1260000,1623135600000,ON,False,False,False,,True,RECENTLY_SOLD,43.66982485,,2.0,M4W0A8,RECENTLY_SOLD,False,False,CONDO,2.0,,1260000,Toronto,1 Bloor St E #5007,CAN,CAD,{},
False,-79.401578,89170104000.0,,1032,2082541940,,False,1468000,1622790000000,ON,False,False,False,,True,RECENTLY_SOLD,43.642174,,2.0,M5V3X1,RECENTLY_SOLD,False,False,CONDO,3.0,,1468000,Toronto,38 Niagara St #707,CAN,CAD,{},
False,-79.8340562,,,-1,2073367682,,False,0,1622703600000,ON,False,False,False,,True,RECENTLY_SOLD,43.3518414,,2.0,L7P5B8,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Burlington,2075 Amherst Heights Dr #506,CAN,CAD,{},1225.0
False,-79.38610666444188,89429304000.0,,1035,2070579548,,False,1480000,1622530800000,ON,False,False,False,,True,RECENTLY_SOLD,43.66982485,,2.0,M4W0A8,RECENTLY_SOLD,False,False,CONDO,3.0,,1480000,Toronto,1 Bloor St E #4801,CAN,CAD,{},
False,-79.80431986666667,,,-1,2071937457,,False,0,1622530800000,ON,False,False,False,,True,RECENTLY_SOLD,43.3779024,,2.0,L7M4V4,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Burlington,1820 Walkers Line #313,CAN,CAD,{},1184.0
False,-79.38171,89429304000.0,,1035,2072873125,,False,0,1622530800000,ON,False,False,False,,True,RECENTLY_SOLD,43.64877,,3.0,M8V0C1,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Toronto,2220 Lakeshore Blvd W #312,CAN,CAD,{},
False,-80.53155922222223,89515704000.0,,1036,2075139896,,False,395000,1622444400000,ON,False,False,False,,True,RECENTLY_SOLD,43.475268444444445,,2.0,N2L0H2,RECENTLY_SOLD,False,False,CONDO,2.0,,395000,Waterloo,251 Hemlock St #704,CAN,CAD,{},
False,-79.94365468396705,,,-1,2075575402,,False,0,1622444400000,ON,False,False,False,,True,RECENTLY_SOLD,43.24928105,,3.0,L8S1J6,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Hamilton,1966 Main St W #408,CAN,CAD,{},1024.0
False,-79.89448862857144,,,-1,2071934684,,False,0,1622185200000,ON,False,False,False,,True,RECENTLY_SOLD,43.22237104285714,,2.0,L9C7M7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,200 Limeridge Rd W #607,CAN,CAD,{},1053.0
False,-79.89448862857144,,,-1,2073396327,,False,0,1622185200000,ON,False,False,False,,True,RECENTLY_SOLD,43.22237104285714,,2.0,L9C7M7,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,200 Limeridge Rd W #206,CAN,CAD,{},1053.0
False,-79.9412207,,,-1,2072643932,,False,0,1622098800000,ON,False,False,False,,True,RECENTLY_SOLD,43.2591505,,2.0,L9H4L5,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,9 Grant Blvd #508,CAN,CAD,{},1000.0
False,-79.80416343333333,,,-1,2072229626,,False,0,1621926000000,ON,False,False,False,,True,RECENTLY_SOLD,43.377787,,2.0,L7M4V3,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Burlington,1810 Walkers Line #112,CAN,CAD,{},1020.0
False,-79.376467,90206904000.0,,1044,2071851293,,False,1355000,1621753200000,ON,False,False,False,,True,RECENTLY_SOLD,43.648413,,2.0,M5E0A9,RECENTLY_SOLD,False,False,CONDO,2.0,,1355000,Toronto,88 Scott St #2909,CAN,CAD,{},
False,-79.38443374208691,90466104000.0,,1047,2071034566,,False,825000,1621494000000,ON,False,False,False,,True,RECENTLY_SOLD,43.670382849999996,,2.0,M4W3Y1,RECENTLY_SOLD,False,False,CONDO,2.0,,825000,Toronto,85 Bloor St E #1910,CAN,CAD,{},
False,-80.31940182951718,90466104000.0,,1047,2072136201,,False,810000,1621494000000,ON,False,False,False,,True,RECENTLY_SOLD,44.50766012916124,,2.0,L9Y0N8,RECENTLY_SOLD,False,False,CONDO,2.0,,810000,Blue Mountains,796404 Grey Rd #19-118,CAN,CAD,{},
False,-79.840054,,,-1,2072229027,,False,0,1620975600000,ON,False,False,False,,True,RECENTLY_SOLD,43.2378684,,2.0,L8V1E2,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,840 Concession St #102,CAN,CAD,{},800.0
False,-79.8121571,,,-1,2073957626,,False,0,1620975600000,ON,False,False,False,,True,RECENTLY_SOLD,43.2327291,,1.0,L8K1V6,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Hamilton,1755 King St E #2,CAN,CAD,{},700.0
False,-79.6398265,15816508000.0,,183,2081239808,,False,2650,1696143600000,ON,False,False,False,,True,RECENTLY_SOLD,43.5877383,,1.0,L5B4P2,RECENTLY_SOLD,False,False,CONDO,2.0,,2650,Mississauga,225 Webb Dr #719,CAN,CAD,{},
False,-78.87152,27653308000.0,,320,2078697920,,False,560000,1684306800000,ON,False,False,False,,True,RECENTLY_SOLD,43.934344,,4.0,L1G6Z3,RECENTLY_SOLD,False,False,CONDO,2.0,,560000,Oshawa,1333 Mary St N #32,CAN,CAD,{},
False,-77.3891061,39058108000.0,,452,2062272062,,False,0,1672905600000,ON,False,False,False,,True,RECENTLY_SOLD,44.1770173,,2.0,K8P2E3,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Belleville,25 College St E #105,CAN,CAD,{},500.0
False,-79.84312,40526908000.0,,469,2060742943,,False,680000,1671436800000,ON,False,False,False,,True,RECENTLY_SOLD,43.682151,,3.0,L7A4S6,RECENTLY_SOLD,False,False,CONDO,3.0,,680000,Brampton,200 Veterans Dr UNIT 167,CAN,CAD,{},
False,-79.81260633779871,42254908000.0,,489,2063717087,,False,0,1669708800000,ON,False,False,False,,True,RECENTLY_SOLD,43.33626581209044,,2.0,L7R0E4,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Burlington,2081 Fairview St #1009,CAN,CAD,{},823.0
False,-81.23917572026335,42686908000.0,,494,2076379388,,False,0,1669276800000,ON,False,False,False,,True,RECENTLY_SOLD,42.98437905,,2.0,N6B3N8,RECENTLY_SOLD,False,False,CONDO,2.0,,0,London,323 Colborne St #1103,CAN,CAD,{},1001.0
False,-79.7022829,45106108000.0,,522,2062401048,,False,0,1666854000000,ON,False,False,False,,True,RECENTLY_SOLD,44.3510329,,2.0,L4N7K2,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Barrie,25 Meadow Ln #104,CAN,CAD,{},932.0
False,-78.3487773,45192508000.0,,523,2062672404,,False,0,1666767600000,ON,False,False,False,,True,RECENTLY_SOLD,44.2864376,,2.0,K9J5Y2,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Peterborough,885 Clonsilla Ave #604,CAN,CAD,{},1100.0
False,-79.7453722,47179708000.0,,546,2062507209,,False,0,1664780400000,ON,False,False,False,,True,RECENTLY_SOLD,44.7999218,,2.0,L0K1S0,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Georgian Bay,14 Mulligan Ln,CAN,CAD,{},1121.0
False,-79.862925006,47611708000.0,,551,2063163088,,False,0,1664348400000,ON,False,False,False,,True,RECENTLY_SOLD,44.750093196,,2.0,L4R5P2,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Midland,699 Aberdeen Blvd #603,CAN,CAD,{},1176.0
False,-78.3084118,50030908000.0,,579,2067902182,,False,0,1661929200000,ON,False,False,False,,True,RECENTLY_SOLD,44.3262012,,2.0,K9H7K3,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Peterborough,699 Whitaker St #8,CAN,CAD,{},1173.0
False,-79.4011482,51326908000.0,,594,2087441623,,False,1390000,1660633200000,ON,False,False,False,,True,RECENTLY_SOLD,43.6440799,,2.0,M5V0G9,RECENTLY_SOLD,False,False,CONDO,3.0,,1390000,Toronto,629 King St W UNIT 917,CAN,CAD,{},1238.0
False,-79.68453989999999,52968508000.0,,613,2063004134,,False,0,1658991600000,ON,False,False,False,,True,RECENTLY_SOLD,44.38949013571428,,2.0,L4M6H9,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Barrie,140 Dunlop St E #1406,CAN,CAD,{},1097.0
False,-79.45077426666668,52968508000.0,,613,2071820334,,False,0,1658991600000,ON,False,False,False,,True,RECENTLY_SOLD,43.8035515,,2.0,L4J6X4,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Vaughan,7420 Bathurst St #1502,CAN,CAD,{},
False,-79.6466827173913,53573308000.0,,620,2064194990,,False,1100000,1658386800000,ON,False,False,False,,True,RECENTLY_SOLD,43.51279165217391,,3.0,L5J0A9,RECENTLY_SOLD,False,False,CONDO,3.0,,1100000,Mississauga,2375 Truscott Dr #6,CAN,CAD,{},1797.0
False,-79.8755542,54178108000.0,,627,2068685253,,False,0,1657782000000,ON,False,False,False,,True,RECENTLY_SOLD,44.7380853,,3.0,L4R5B7,RECENTLY_SOLD,False,False,CONDO,3.0,,0,Midland,696 King St,CAN,CAD,{},1950.0
False,-79.8755542,56078908000.0,,649,2064146045,,False,0,1655881200000,ON,False,False,False,,True,RECENTLY_SOLD,44.7380853,,2.0,L4R5B5,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Midland,696 King St #58,CAN,CAD,{},960.0
False,-78.2980603,56510908000.0,,654,2065556135,,False,0,1655449200000,ON,False,False,False,,True,RECENTLY_SOLD,44.2963436,,4.0,K9L1Y2,RECENTLY_SOLD,False,False,CONDO,3.0,,0,Peterborough,2650 Marsdale Dr #105,CAN,CAD,{},1800.0
False,-78.30672262214576,57806908000.0,,669,2064316885,,False,0,1654153200000,ON,False,False,False,,True,RECENTLY_SOLD,44.34874364741809,,2.0,K9L1T1,RECENTLY_SOLD,False,False,CONDO,2.0,,0,Peterborough,36 Champlain Cres #14,CAN,CAD,{},953.0
False,-80.00681018888889,57806908000.0,,669,2065441205,,False,0,1654153200000,ON,False,False,False,,True,RECENTLY_SOLD,44.521294133333335,,1.0,L9Z0B8,RECENTLY_SOLD,False,False,CONDO,1.0,,0,Wasaga Beach,16 Westbury Rd #220,CAN,CAD,{},700.0
False,-79.326022,57893308000.0,,670,2078203557,,False,555000,1654066800000,ON,False,False,False,,True,RECENTLY_SOLD,43.7941241,,2.0,M1W1H9,RECENTLY_SOLD,False,False,CONDO,1.0,,555000,Toronto,2550 Pharmacy Ave #1610,CAN,CAD,{},
False,-79.7848433,58238908000.0,,674,2065129241,,False,439000,1653721200000,ON,False,False,False,,True,RECENTLY_SOLD,43.2161683,,3.0,L8K5J2,RECENTLY_SOLD,False,False,CONDO,1.0,,439000,Hamilton,15 Albright Rd UNIT 8,CAN,CAD,{},1199.0
